hectad,country,east,north,longitude,latitude
SJ34,EN,330000,340000,-3.04335367244709,52.9527909564788
SJ35,EN,330000,350000,-3.04552314446769,53.04266767947
SJ36,EN,330000,360000,-3.04770423220466,53.132542973222
SJ37,EN,330000,370000,-3.04989701916046,53.2224168385695
SJ38,EN,330000,380000,-3.05210158965877,53.312289276356
SJ39,EN,330000,390000,-3.05431802885455,53.4021602874337
SJ40,EN,340000,300000,-2.88718868990666,52.5944677470997
SJ41,EN,340000,310000,-2.88900975946312,52.68435407361
SJ42,EN,340000,320000,-2.89084050998008,52.7742389835311
SJ43,EN,340000,330000,-2.89268101033511,52.8641224777796
SJ44,EN,340000,340000,-2.89453133007689,52.9540045572821
SJ45,EN,340000,350000,-2.89639153943337,53.0438852229755
SJ46,EN,340000,360000,-2.89826170932003,53.1337644758068
SJ47,EN,340000,370000,-2.90014191134819,53.2236423167333
SJ48,EN,340000,380000,-2.90203221783357,53.3135187467222
SJ49,EN,340000,390000,-2.90393270180487,53.4033937667507
SJ50,EN,350000,300000,-2.73957746751452,52.5954818076892
SJ51,EN,350000,310000,-2.74109571031573,52.6853714172827
SJ52,EN,350000,320000,-2.74262202465187,52.7752596237469
SJ53,EN,350000,330000,-2.74415646795492,52.865146428098
SJ54,EN,350000,340000,-2.74569909821654,52.9550318313637
SJ55,EN,350000,350000,-2.74724997399483,53.0449158345826
SJ56,EN,350000,360000,-2.74880915442122,53.1347984388045
SJ57,EN,350000,370000,-2.75037669920745,53.2246796450904
SJ58,EN,350000,380000,-2.75195266865265,53.3145594545124
SJ59,EN,350000,390000,-2.75353712365051,53.4044378681534
SJ60,EN,360000,300000,-2.59195823056766,52.5963119124429
SJ61,EN,360000,310000,-2.59317358973571,52.6862042096426
SJ62,EN,360000,320000,-2.59439541046014,52.7760951147326
SJ63,EN,360000,330000,-2.59562373872067,52.8659846288111
SJ64,EN,360000,340000,-2.59685862094516,52.955872752988
SJ65,EN,360000,350000,-2.59810010401497,53.0457594883855
SJ66,EN,360000,360000,-2.59934823527053,53.1356448361376
SJ67,EN,360000,370000,-2.60060306251688,53.2255287973901
SJ68,EN,360000,380000,-2.60186463402939,53.3154113733009
SJ69,EN,360000,390000,-2.60313299855946,53.4052925650397
SJ70,EN,370000,300000,-2.44433257768459,52.5969580408362
SJ71,EN,370000,310000,-2.44524500768337,52.6868524300308
SJ72,EN,370000,320000,-2.44616228881722,52.776745435694
SJ73,EN,370000,330000,-2.44708445560829,52.8666370589876
SJ74,EN,370000,340000,-2.44801154291516,52.9565273010859
SJ75,EN,370000,350000,-2.44894358593699,53.0464161631758
SJ76,EN,370000,360000,-2.44988062021759,53.136303646457
SJ77,EN,370000,370000,-2.45082268164966,53.2261897521414
SJ78,EN,370000,380000,-2.45176980647902,53.3160744814538
SJ79,EN,370000,390000,-2.45272203130897,53.4059578356311
SJ80,EN,380000,300000,-2.29670210792126,52.5974201768926
SJ81,EN,380000,310000,-2.29731157456171,52.6873160623661
SJ82,EN,380000,320000,-2.29792428158352,52.7772105704443
SJ83,EN,380000,330000,-2.29854025204718,52.8671037023343
SJ84,EN,380000,340000,-2.29915950923798,52.9569954592565
SJ85,EN,380000,350000,-2.29978207666869,53.0468858424444
SJ86,EN,380000,360000,-2.30040797808232,53.1367748531442
SJ87,EN,380000,370000,-2.30103723745498,53.2266624926155
SJ88,EN,380000,380000,-2.30166987899863,53.3165487621305
SJ89,EN,380000,390000,-2.30230592716405,53.4064336629747
SJ90,EN,390000,300000,-2.14906842066208,52.5976983091843
SJ91,EN,390000,310000,-2.14937490110621,52.6875950951461
SJ92,EN,390000,320000,-2.14968301095588,52.7774905074055
SJ93,EN,390000,330000,-2.1499927618073,52.8673845471971
SJ94,EN,390000,340000,-2.15030416536969,52.9572772157691
SJ95,EN,390000,350000,-2.1506172334667,53.0471685143827
SJ96,EN,390000,360000,-2.15093197803776,53.1370584443125
SJ97,EN,390000,370000,-2.15124841113947,53.2269470068464
SJ98,EN,390000,380000,-2.15156654494711,53.3168342032857
SJ99,EN,390000,390000,-2.151886391756,53.4067200349446
SK00,EN,400000,300000,-2.00143311551089,52.5977924308338
SK01,EN,400000,310000,-2.00143659827438,52.687689521448
SK02,EN,400000,320000,-2.00144009935592,52.7775852396095
SK03,EN,400000,330000,-2.00144361888606,52.8674795865622
SK04,EN,400000,340000,-2.00144715699663,52.9573725635633
SK05,EN,400000,350000,-2.00145071382074,53.0472641718838
SK06,EN,400000,360000,-2.00145428949281,53.1371544128078
SK07,EN,400000,370000,-2.00145788414857,53.2270432876329
SK08,EN,400000,380000,-2.00146149792508,53.3169307976698
SK09,EN,400000,390000,-2.00146513096078,53.4068169442428
SK10,EN,410000,300000,-1.85379779218189,52.597702539514
SK11,EN,410000,310000,-1.85349827713542,52.6875993389298
SK12,EN,410000,320000,-1.85319716931826,52.7774947646989
SK13,EN,410000,330000,-1.85289445739529,52.8673888180563
SK14,EN,410000,340000,-1.85259012992091,52.9572815002505
SK15,EN,410000,350000,-1.85228417533769,53.0471728125434
SK16,EN,410000,360000,-1.85197658197502,53.1370627562098
SK17,EN,410000,370000,-1.85166733804773,53.2269513325381
SK18,EN,410000,380000,-1.85135643165469,53.3168385428299
SK19,EN,410000,390000,-1.85104385077739,53.4067243884001
SK20,EN,420000,300000,-1.70616405039048,52.5974286374488
SK21,EN,420000,310000,-1.70556154875978,52.6873245498297
SK22,EN,420000,320000,-1.7049558433788,52.7772190849265
SK23,EN,420000,330000,-1.70434691144808,52.8671122439474
SK24,EN,420000,340000,-1.70373472994594,52.9570040281135
SK25,EN,420000,350000,-1.70311927562575,53.0468944386591
SK26,EN,420000,360000,-1.70250052501327,53.1367834768315
SK27,EN,420000,370000,-1.70187845440381,53.2266711438907
SK28,EN,420000,380000,-1.70125303985947,53.3165574411103
SK29,EN,420000,390000,-1.70062425720624,53.4064423697763
SK30,EN,430000,300000,-1.55853348974426,52.5969707314125
SK31,EN,430000,310000,-1.55762802410876,52.6868651609664
SK32,EN,430000,320000,-1.55671774396297,52.776758207156
SK33,EN,430000,330000,-1.55580261504572,52.8666498711441
SK34,EN,430000,340000,-1.55488260276194,52.9565401541065
SK35,EN,430000,350000,-1.55395767217857,53.0464290572314
SK36,EN,430000,360000,-1.55302778802046,53.1363165817195
SK37,EN,430000,370000,-1.55209291466626,53.2262027287842
SK38,EN,430000,380000,-1.55115301614412,53.3160874996515
SK39,EN,430000,390000,-1.55020805612745,53.4059708955597
SK40,EN,440000,300000,-1.41090770963382,52.5963288327297
SK41,EN,440000,310000,-1.40969931392408,52.6862211837387
SK42,EN,440000,320000,-1.40848449327396,52.7761121428607
SK43,EN,440000,330000,-1.40726320196459,52.8660017111954
SK44,EN,440000,340000,-1.40603539383153,52.9558898898546
SK45,EN,440000,350000,-1.40480102225939,53.045776679962
SK46,EN,440000,360000,-1.40356004017632,53.1356620826533
SK47,EN,440000,370000,-1.40231240004848,53.2255460990762
SK48,EN,440000,380000,-1.40105805387439,53.3154287303902
SK49,EN,440000,390000,-1.39979695317921,53.4053099777668
SK50,EN,450000,300000,-1.26328830912382,52.5955029572739
SK51,EN,450000,310000,-1.26177702861757,52.6853926341239
SK52,EN,450000,320000,-1.26025771318109,52.7752809081229
SK53,EN,450000,330000,-1.25873030564311,52.8651677802893
SK54,EN,450000,340000,-1.25719474827525,52.9550532516525
SK55,EN,450000,350000,-1.25565098278524,53.0449373232535
SK56,EN,450000,360000,-1.25409895031009,53.1348199961443
SK57,EN,450000,370000,-1.25253859140911,53.2247012713878
SK58,EN,450000,380000,-1.25096984605693,53.3145811500584
SK59,EN,450000,390000,-1.24939265363625,53.4044596332411
SK60,EN,460000,300000,-1.11567688684391,52.5944931254665
SK61,EN,460000,310000,-1.11386277816083,52.6843795326771
SK62,EN,460000,320000,-1.11203902510811,52.7742645236326
SK63,EN,460000,330000,-1.11020555906878,52.8641480992517
SK64,EN,460000,340000,-1.10836231075723,52.9540302604637
SK65,EN,460000,350000,-1.10650921021118,53.0439110082079
SK66,EN,460000,360000,-1.10464618678341,53.133790343434
SK67,EN,460000,370000,-1.1027731691335,53.2236682671019
SK68,EN,460000,380000,-1.10089008521926,53.3135447801811
SK69,EN,460000,390000,-1.09899686228825,53.4034198836517
SK70,EN,470000,300000,-0.968075040879869,52.5932993622748
SK71,EN,470000,310000,-0.965958171974996,52.6831819045291
SK72,EN,470000,320000,-0.963830049921701,52.7730630146853
SK73,EN,470000,330000,-0.961690594665235,52.8629426935447
SK74,EN,470000,340000,-0.959539725370898,52.9528209419179
SK75,EN,470000,350000,-0.957377360414597,53.0426977606244
SK76,EN,470000,360000,-0.955203417373257,53.132573150493
SK77,EN,470000,370000,-0.953017813015107,53.2224471123612
SK78,EN,470000,380000,-0.950820463289803,53.3123196470755
SK79,EN,470000,390000,-0.948611283318424,53.4021907554912
SK80,EN,480000,300000,-0.820484368664742,52.5919216972103
SK81,EN,480000,310000,-0.818064818820648,52.6817997793843
SK82,EN,480000,320000,-0.815632407819953,52.7716764111804
SK83,EN,480000,330000,-0.813187044179465,52.8615515932643
SK84,EN,480000,340000,-0.810728635524822,52.9514253263096
SK85,EN,480000,350000,-0.808257088579708,53.0412976109977
SK86,EN,480000,360000,-0.805772309154904,53.1311684480177
SK87,EN,480000,370000,-0.803274202137181,53.2210378380664
SK88,EN,480000,380000,-0.800762671478023,53.3109057818479
SK89,EN,480000,390000,-0.798237620182198,53.4007722800738
SK90,EN,490000,300000,-0.672906466870174,52.5903601643258
SK91,EN,490000,310000,-0.670184326687759,52.6802331915185
SK92,EN,490000,320000,-0.667447718221072,52.7701047476184
SK93,EN,490000,330000,-0.664696538569106,52.8599748331377
SK94,EN,490000,340000,-0.661930683828632,52.949843448595
SK95,EN,490000,350000,-0.65915004908206,53.039710594515
SK96,EN,490000,360000,-0.656354528385128,53.1295762714287
SK97,EN,490000,370000,-0.653544014754421,53.2194404798731
SK98,EN,490000,380000,-0.650718400154691,53.3093032203913
SK99,EN,490000,390000,-0.647877575485998,53.3991644935322
SN69,EN,260000,290000,-4.06338042838479,52.4898965523292
SN70,EN,270000,200000,-3.88184457415444,51.6836675659264
SN71,EN,270000,210000,-3.88558153725984,51.7735300290916
SN78,EN,270000,280000,-3.91229424978043,52.4025231237205
SN79,EN,270000,290000,-3.91619115899107,52.4923729699009
SN81,EN,280000,210000,-3.74071983450964,51.7757651533504
SN82,EN,280000,220000,-3.74418812560117,51.8656332210149
SN83,EN,280000,230000,-3.74767455800855,51.9554997408103
SN84,EN,280000,240000,-3.75117925772761,52.04536471266
SN85,EN,280000,250000,-3.75470235195542,52.1352281364899
SN86,EN,280000,260000,-3.75824396910449,52.2250900122277
SN87,EN,280000,270000,-3.76180423881724,52.3149503398034
SN88,EN,280000,280000,-3.76538329198059,52.4048091191486
SN89,EN,280000,290000,-3.76898126074079,52.4946663501965
SN90,EN,290000,200000,-3.59267665302705,51.6879456323969
SN91,EN,290000,210000,-3.59584011545726,51.7778218297279
SN92,EN,290000,220000,-3.59902009857507,51.8676965053537
SN93,EN,290000,230000,-3.60221671684697,51.9575696593849
SN94,EN,290000,240000,-3.60543008582853,52.0474412919357
SN95,EN,290000,250000,-3.60866032217725,52.1373114031249
SN96,EN,290000,260000,-3.6119075436656,52.2271799930749
SN97,EN,290000,270000,-3.6151718691943,52.3170470619121
SN98,EN,290000,280000,-3.61845341880567,52.4069126097664
SN99,EN,290000,290000,-3.62175231369731,52.4967766367713
SO01,EN,300000,210000,-3.45094387590629,51.779700008878
SO02,EN,300000,220000,-3.45383543658599,51.8695807194825
SO03,EN,300000,230000,-3.45674212516898,51.9594599324934
SO04,EN,300000,240000,-3.4596640467577,52.0493376481998
SO05,EN,300000,250000,-3.46260130745703,52.1392138668965
SO06,EN,300000,260000,-3.46555401438619,52.2290885888838
SO07,EN,300000,270000,-3.46852227569074,52.3189618144677
SO08,EN,300000,280000,-3.47150620055484,52.4088335439592
SO09,EN,300000,290000,-3.47450589921358,52.498703777675
SO11,EN,310000,210000,-3.30603261273667,51.7813996457283
SO12,EN,310000,220000,-3.30863564686847,51.8712858180402
SO13,EN,310000,230000,-3.31125230066204,51.9611705144841
SO14,EN,310000,240000,-3.31388266875499,52.0510537355071
SO15,EN,310000,250000,-3.31652684668772,52.1409354815635
SO16,EN,310000,260000,-3.31918493091412,52.2308157531147
SO17,EN,310000,270000,-3.32185701881244,52.3206945506291
SO18,EN,310000,280000,-3.32454320869622,52.4105718745819
SO19,EN,310000,290000,-3.32724359982554,52.5004477254553
SO20,EN,320000,200000,-3.1588054371266,51.6930281819958
SO21,EN,320000,210000,-3.16110782380747,51.7829206994832
SO22,EN,320000,220000,-3.16342223764772,51.8728117599704
SO23,EN,320000,230000,-3.165748762016,51.9627013640371
SO24,EN,320000,240000,-3.16808748107454,52.0525895122721
SO25,EN,320000,250000,-3.17043847978856,52.1424762052724
SO26,EN,320000,260000,-3.17280184393581,52.2323614436436
SO27,EN,320000,270000,-3.17517766011616,52.3222452279996
SO28,EN,320000,280000,-3.17756601576144,52.4121275589625
SO29,EN,320000,290000,-3.17996699914536,52.5020084371628
SO30,EN,330000,200000,-3.01415582529598,51.6943663187744
SO31,EN,330000,210000,-3.01617100785956,51.7842631336275
SO32,EN,330000,220000,-3.01819671804118,51.8741585085241
SO33,EN,330000,230000,-3.02023302882347,51.9640524441679
SO34,EN,330000,240000,-3.02228001388394,52.0539449412724
SO35,EN,330000,250000,-3.02433774760311,52.1438360005609
SO36,EN,330000,260000,-3.02640630507292,52.2337256227662
SO37,EN,330000,270000,-3.02848576210512,52.3236138086306
SO38,EN,330000,280000,-3.03057619523988,52.4135005589061
SO39,EN,330000,290000,-3.03267768175444,52.5033858743539
SO40,EN,340000,200000,-2.86949575826645,51.6955263754172
SO41,EN,340000,210000,-2.87122366441816,51.7854269159293
SO42,EN,340000,220000,-2.87296059795982,51.8753260312633
SO43,EN,340000,230000,-2.87470662148,51.9652237222302
SO44,EN,340000,240000,-2.87646179816322,52.0551199896519
SO45,EN,340000,250000,-2.87822619179701,52.145014834361
SO46,EN,340000,260000,-2.87999986677904,52.2349082572007
SO47,EN,340000,270000,-2.88178288812436,52.3248002590248
SO48,EN,340000,280000,-2.88357532147277,52.4146908406977
SO49,EN,340000,290000,-2.88537723309629,52.5045800030942
SO50,EN,350000,200000,-2.72482672595379,51.6965083241554
SO51,EN,350000,210000,-2.72626729369517,51.7864120184425
SO52,EN,350000,220000,-2.72771538800944,51.8763143000629
SO53,EN,350000,230000,-2.72917106108413,51.9662151699185
SO54,EN,350000,240000,-2.73063436560377,52.056114628923
SO55,EN,350000,250000,-2.7321053547557,52.1460126780016
SO56,EN,350000,260000,-2.7335840822361,52.2359093180908
SO57,EN,350000,270000,-2.73507060225596,52.3258045501388
SO58,EN,350000,280000,-2.73656496954728,52.4156983751054
SO59,EN,350000,290000,-2.73806723936923,52.5055907939613
SO60,EN,360000,200000,-2.58015021885585,51.6973121414812
SO61,EN,360000,210000,-2.58130339649148,51.7872184175091
SO62,EN,360000,220000,-2.58246259939176,51.8771232911135
SO63,EN,360000,230000,-2.58362786933741,51.9670267632707
SO64,EN,360000,240000,-2.58479924850707,52.0569288349694
SO65,EN,360000,250000,-2.58597677948198,52.1468295072107
SO66,EN,360000,260000,-2.58716050525075,52.2367287810076
SO67,EN,360000,270000,-2.58835046921418,52.3266266573856
SO68,EN,360000,280000,-2.58954671519025,52.4165231373823
SO69,EN,360000,290000,-2.59074928741901,52.5064182220474
SO70,EN,370000,200000,-2.43546772795596,51.6979378081494
SO71,EN,370000,210000,-2.4363334740991,51.7878460937612
SO72,EN,370000,220000,-2.43720374380541,51.8777529849232
SO73,EN,370000,230000,-2.43807856844416,51.9676584826697
SO74,EN,370000,240000,-2.4389579796834,52.0575625880479
SO75,EN,370000,250000,-2.43984200949346,52.1474653021178
SO76,EN,370000,260000,-2.44073069015057,52.2373666259522
SO77,EN,370000,270000,-2.44162405424045,52.3272665606365
SO78,EN,370000,280000,-2.44252213466204,52.4171651072692
SO79,EN,370000,290000,-2.44342496463121,52.5070622669611
SO80,EN,380000,200000,-2.29078074462609,51.6983853091793
SO81,EN,380000,210000,-2.2913590282033,51.7882950321222
SO82,EN,380000,220000,-2.29194033334693,51.8782033663189
SO83,EN,380000,230000,-2.29252468101131,51.9681103128451
SO84,EN,380000,240000,-2.29311209235037,52.0580158727898
SO85,EN,380000,250000,-2.29370258871996,52.1479200472553
SO86,EN,380000,260000,-2.29429619168027,52.2378228373568
SO87,EN,380000,270000,-2.29489292299826,52.327724244223
SO88,EN,380000,280000,-2.29549280465011,52.4176242689956
SO89,EN,380000,290000,-2.29609585882372,52.5075229128295
SO90,EN,390000,200000,-2.14609076053005,51.6986546338558
