east,north,ID,idx_east,idx_north
80000,281000,53261,53,261
80000,282000,53262,53,262
81000,282000,54262,54,262
82000,282000,55262,55,262
82000,283000,55263,55,263
83000,282000,56262,56,262
84000,282000,57262,57,262
85000,282000,58262,58,262
86000,282000,59262,59,262
87000,282000,60262,60,262
88000,282000,61262,61,262
89000,283000,62263,62,263
90000,283000,63263,63,263
90000,282000,63262,63,262
91000,282000,64262,64,262
91000,283000,64263,64,263
92000,283000,65263,65,263
93000,283000,66263,66,263
93000,282000,66262,66,262
92000,282000,65262,65,262
94000,282000,67262,67,262
95000,282000,68262,68,262
95000,283000,68263,68,263
96000,283000,69263,69,263
97000,283000,70263,70,263
97000,284000,70264,70,264
98000,284000,71264,71,264
97000,285000,70265,70,265
96000,285000,69265,69,265
96000,284000,69264,69,264
95000,285000,68265,68,265
95000,284000,68264,68,264
94000,284000,67264,67,264
94000,285000,67265,67,265
94000,286000,67266,67,266
93000,285000,66265,66,265
93000,286000,66266,66,266
93000,287000,66267,66,267
92000,287000,65267,65,267
94000,287000,67267,67,267
93000,288000,66268,66,268
94000,288000,67268,67,268
93000,289000,66269,66,269
94000,289000,67269,67,269
94000,290000,67270,67,270
95000,289000,68269,68,269
96000,289000,69269,69,269
97000,289000,70269,70,269
96000,290000,69270,69,270
95000,290000,68270,68,270
97000,290000,70270,70,270
96000,291000,69271,69,271
95000,291000,68271,68,271
97000,291000,70271,70,271
97000,292000,70272,70,272
96000,292000,69272,69,272
95000,292000,68272,68,272
94000,291000,67271,67,271
94000,292000,67272,67,272
97000,293000,70273,70,273
98000,293000,71273,71,273
95000,293000,68273,68,273
96000,293000,69273,69,273
96000,294000,69274,69,274
97000,294000,70274,70,274
95000,294000,68274,68,274
94000,293000,67273,67,273
94000,294000,67274,67,274
96000,295000,69275,69,275
95000,295000,68275,68,275
93000,294000,66274,66,274
94000,295000,67275,67,275
93000,295000,66275,66,275
92000,294000,65274,65,274
92000,295000,65275,65,275
91000,294000,64274,64,274
91000,295000,64275,64,275
90000,295000,63275,63,275
90000,294000,63274,63,274
89000,295000,62275,62,275
88000,295000,61275,61,275
87000,295000,60275,60,275
86000,295000,59275,59,275
85000,295000,58275,58,275
85000,296000,58276,58,276
84000,295000,57275,57,275
83000,295000,56275,56,275
83000,296000,56276,56,276
82000,296000,55276,55,276
82000,295000,55275,55,275
81000,295000,54275,54,275
81000,294000,54274,54,274
80000,294000,53274,53,274
80000,293000,53273,53,273
79000,293000,52273,52,273
78000,293000,51273,51,273
78000,292000,51272,51,272
77000,292000,50272,50,272
76000,292000,49272,49,272
75000,292000,48272,48,272
74000,292000,47272,47,272
73000,292000,46272,46,272
73000,293000,46273,46,273
72000,293000,45273,45,273
72000,294000,45274,45,274
73000,294000,46274,46,274
73000,295000,46275,46,275
73000,296000,46276,46,276
73000,297000,46277,46,277
73000,298000,46278,46,278
74000,298000,47278,47,278
74000,299000,47279,47,279
75000,299000,48279,48,279
75000,3e+05,48280,48,280
74000,3e+05,47280,47,280
74000,301000,47281,47,281
74000,302000,47282,47,282
75000,302000,48282,48,282
75000,301000,48281,48,281
76000,302000,49282,49,282
77000,302000,50282,50,282
78000,302000,51282,51,282
79000,302000,52282,52,282
79000,301000,52281,52,281
80000,301000,53281,53,281
81000,301000,54281,54,281
81000,3e+05,54280,54,280
81000,299000,54279,54,279
80000,299000,53279,53,279
80000,298000,53278,53,278
81000,298000,54278,54,278
81000,297000,54277,54,277
82000,297000,55277,55,277
82000,298000,55278,55,278
82000,299000,55279,55,279
82000,3e+05,55280,55,280
82000,301000,55281,55,281
82000,302000,55282,55,282
81000,302000,54282,54,282
81000,303000,54283,54,283
81000,304000,54284,54,284
80000,303000,53283,53,283
80000,302000,53282,53,282
79000,303000,52283,52,283
78000,303000,51283,51,283
78000,304000,51284,51,284
78000,305000,51285,51,285
78000,306000,51286,51,286
79000,306000,52286,52,286
79000,305000,52285,52,285
80000,305000,53285,53,285
80000,306000,53286,53,286
79000,307000,52287,52,287
78000,307000,51287,51,287
78000,308000,51288,51,288
79000,308000,52288,52,288
77000,307000,50287,50,287
77000,308000,50288,50,288
76000,308000,49288,49,288
76000,309000,49289,49,289
77000,309000,50289,50,289
76000,310000,49290,49,290
75000,310000,48290,48,290
75000,309000,48289,48,289
75000,308000,48288,48,288
75000,311000,48291,48,291
75000,312000,48292,48,292
76000,313000,49293,49,293
76000,314000,49294,49,294
77000,314000,50294,50,294
77000,313000,50293,50,293
78000,313000,51293,51,293
78000,314000,51294,51,294
78000,315000,51295,51,295
79000,315000,52295,52,295
79000,314000,52294,52,294
80000,314000,53294,53,294
77000,315000,50295,50,295
77000,316000,50296,50,296
78000,316000,51296,51,296
79000,316000,52296,52,296
79000,317000,52297,52,297
78000,318000,51298,51,298
78000,319000,51299,51,299
79000,319000,52299,52,299
80000,319000,53299,53,299
80000,320000,53300,53,300
79000,320000,52300,52,300
78000,320000,51300,51,300
77000,319000,50299,50,299
77000,320000,50300,50,300
77000,318000,50298,50,298
76000,318000,49298,49,298
76000,317000,49297,49,297
75000,318000,48298,48,298
75000,317000,48297,48,297
76000,316000,49296,49,296
75000,316000,48296,48,296
75000,315000,48295,48,295
74000,315000,47295,47,295
74000,314000,47294,47,294
73000,314000,46294,46,294
72000,314000,45294,45,294
71000,314000,44294,44,294
71000,315000,44295,44,295
71000,316000,44296,44,296
71000,317000,44297,44,297
70000,317000,43297,43,297
70000,318000,43298,43,298
69000,318000,42298,42,298
69000,319000,42299,42,299
70000,319000,43299,43,299
71000,319000,44299,44,299
72000,319000,45299,45,299
73000,319000,46299,46,299
73000,320000,46300,46,300
74000,320000,47300,47,300
75000,320000,48300,48,300
75000,321000,48301,48,301
74000,321000,47301,47,301
74000,322000,47302,47,302
73000,322000,46302,46,302
73000,321000,46301,46,301
72000,322000,45302,45,302
72000,323000,45303,45,303
71000,323000,44303,44,303
72000,324000,45304,45,304
73000,324000,46304,46,304
73000,323000,46303,46,303
74000,323000,47303,47,303
74000,324000,47304,47,304
73000,325000,46305,46,305
72000,325000,45305,45,305
72000,326000,45306,45,306
71000,326000,44306,44,306
71000,327000,44307,44,307
70000,327000,43307,43,307
72000,327000,45307,45,307
73000,327000,46307,46,307
73000,328000,46308,46,308
74000,328000,47308,47,308
75000,328000,48308,48,308
74000,329000,47309,47,309
73000,329000,46309,46,309
72000,329000,45309,45,309
71000,329000,44309,44,309
71000,330000,44310,44,310
70000,330000,43310,43,310
70000,331000,43311,43,311
70000,332000,43312,43,312
69000,332000,42312,42,312
68000,332000,41312,41,312
69000,331000,42311,42,311
68000,331000,41311,41,311
67000,331000,40311,40,311
67000,330000,40310,40,310
68000,330000,41310,41,310
69000,329000,42309,42,309
68000,329000,41309,41,309
68000,328000,41308,41,308
68000,327000,41307,41,307
67000,328000,40308,40,308
66000,328000,39308,39,308
66000,327000,39307,39,307
66000,326000,39306,39,306
65000,326000,38306,38,306
64000,326000,37306,37,306
64000,325000,37305,37,305
63000,325000,36305,36,305
63000,324000,36304,36,304
64000,324000,37304,37,304
65000,324000,38304,38,304
65000,323000,38303,38,303
64000,323000,37303,37,303
64000,322000,37302,37,302
64000,321000,37301,37,301
63000,321000,36301,36,301
63000,320000,36300,36,300
64000,319000,37299,37,299
64000,318000,37298,37,298
65000,318000,38298,38,298
64000,317000,37297,37,297
63000,317000,36297,36,297
62000,317000,35297,35,297
62000,318000,35298,35,298
61000,318000,34298,34,298
60000,318000,33298,33,298
60000,319000,33299,33,299
60000,320000,33300,33,300
61000,320000,34300,34,300
61000,321000,34301,34,301
61000,322000,34302,34,302
61000,323000,34303,34,303
61000,324000,34304,34,304
62000,324000,35304,35,304
62000,325000,35305,35,305
63000,326000,36306,36,306
63000,327000,36307,36,307
63000,328000,36308,36,308
63000,329000,36309,36,309
63000,330000,36310,36,310
64000,330000,37310,37,310
64000,331000,37311,37,311
65000,331000,38311,38,311
65000,332000,38312,38,312
65000,333000,38313,38,313
64000,333000,37313,37,313
63000,333000,36313,36,313
63000,334000,36314,36,314
62000,334000,35314,35,314
64000,334000,37314,37,314
64000,335000,37315,37,315
63000,335000,36315,36,315
64000,336000,37316,37,316
64000,337000,37317,37,317
64000,338000,37318,37,318
65000,338000,38318,38,318
66000,338000,39318,39,318
66000,339000,39319,39,319
67000,339000,40319,40,319
68000,339000,41319,41,319
68000,340000,41320,41,320
69000,340000,42320,42,320
69000,341000,42321,42,321
70000,341000,43321,43,321
70000,340000,43320,43,320
70000,339000,43319,43,319
71000,339000,44319,44,319
71000,338000,44318,44,318
72000,338000,45318,45,318
72000,337000,45317,45,317
73000,337000,46317,46,317
74000,337000,47317,47,317
73000,336000,46316,46,316
73000,335000,46315,46,315
74000,335000,47315,47,315
74000,336000,47316,47,316
75000,337000,48317,48,317
75000,336000,48316,48,316
76000,336000,49316,49,316
76000,337000,49317,49,317
77000,337000,50317,50,317
77000,336000,50316,50,316
76000,335000,49315,49,315
76000,334000,49314,49,314
75000,334000,48314,48,314
75000,333000,48313,48,313
74000,333000,47313,47,313
74000,332000,47312,47,312
73000,332000,46312,46,312
72000,332000,45312,45,312
72000,333000,45313,45,313
71000,333000,44313,44,313
71000,334000,44314,44,314
71000,335000,44315,44,315
70000,335000,43315,43,315
71000,332000,44312,44,312
71000,331000,44311,44,311
72000,331000,45311,45,311
73000,331000,46311,46,311
74000,331000,47311,47,311
75000,331000,48311,48,311
76000,331000,49311,49,311
77000,331000,50311,50,311
77000,332000,50312,50,312
76000,332000,49312,49,312
76000,333000,49313,49,313
77000,333000,50313,50,313
78000,332000,51312,51,312
79000,332000,52312,52,312
78000,333000,51313,51,313
77000,334000,50314,50,314
77000,335000,50315,50,315
78000,337000,51317,51,317
79000,337000,52317,52,317
79000,338000,52318,52,318
80000,338000,53318,53,318
81000,338000,54318,54,318
82000,338000,55318,55,318
82000,337000,55317,55,317
82000,336000,55316,55,316
83000,336000,56316,56,316
84000,336000,57316,57,316
84000,335000,57315,57,315
85000,335000,58315,58,315
86000,335000,59315,59,315
87000,335000,60315,60,315
87000,336000,60316,60,316
86000,336000,59316,59,316
85000,336000,58316,58,316
84000,337000,57317,57,317
83000,337000,56317,56,317
82000,339000,55319,55,319
83000,339000,56319,56,319
83000,338000,56318,56,318
84000,338000,57318,57,318
85000,338000,58318,58,318
84000,339000,57319,57,319
83000,340000,56320,56,320
82000,340000,55320,55,320
81000,339000,54319,54,319
81000,340000,54320,54,320
80000,340000,53320,53,320
79000,340000,52320,52,320
79000,341000,52321,52,321
78000,340000,51320,51,320
78000,341000,51321,51,321
79000,342000,52322,52,322
78000,342000,51322,51,322
78000,343000,51323,51,323
79000,343000,52323,52,323
80000,343000,53323,53,323
80000,344000,53324,53,324
81000,344000,54324,54,324
81000,345000,54325,54,325
82000,345000,55325,55,325
83000,345000,56325,56,325
83000,344000,56324,56,324
84000,345000,57325,57,325
84000,344000,57324,57,324
85000,344000,58324,58,324
86000,344000,59324,59,324
86000,343000,59323,59,323
87000,343000,60323,60,323
88000,343000,61323,61,323
88000,342000,61322,61,322
89000,342000,62322,62,322
90000,342000,63322,63,322
91000,342000,64322,64,322
91000,341000,64321,64,321
92000,341000,65321,65,321
92000,342000,65322,65,322
93000,342000,66322,66,322
93000,343000,66323,66,323
94000,342000,67322,67,322
94000,343000,67323,67,323
95000,342000,68322,68,322
96000,342000,69322,69,322
97000,342000,70322,70,322
98000,342000,71322,71,322
98000,341000,71321,71,321
99000,341000,72321,72,321
99000,342000,72322,72,322
1e+05,342000,73322,73,322
1e+05,341000,73321,73,321
101000,341000,74321,74,321
102000,341000,75321,75,321
102000,342000,75322,75,322
103000,341000,76321,76,321
103000,342000,76322,76,322
104000,341000,77321,77,321
105000,341000,78321,78,321
105000,340000,78320,78,320
106000,341000,79321,79,321
107000,341000,80321,80,321
108000,340000,81320,81,320
108000,341000,81321,81,321
109000,340000,82320,82,320
109000,339000,82319,82,319
110000,339000,83319,83,319
110000,340000,83320,83,320
111000,340000,84320,84,320
111000,341000,84321,84,321
112000,341000,85321,85,321
112000,342000,85322,85,322
113000,342000,86322,86,322
113000,341000,86321,86,321
114000,341000,87321,87,321
115000,341000,88321,88,321
116000,341000,89321,89,321
117000,341000,90321,90,321
117000,340000,90320,90,320
118000,340000,91320,91,320
118000,339000,91319,91,319
118000,338000,91318,91,318
118000,337000,91317,91,317
118000,336000,91316,91,316
119000,336000,92316,92,316
119000,337000,92317,92,317
120000,337000,93317,93,317
120000,338000,93318,93,318
121000,338000,94318,94,318
121000,337000,94317,94,317
121000,336000,94316,94,316
120000,335000,93315,93,315
120000,334000,93314,93,314
120000,333000,93313,93,313
119000,333000,92313,92,313
119000,332000,92312,92,312
118000,332000,91312,91,312
117000,332000,90312,90,312
117000,331000,90311,90,311
118000,331000,91311,91,311
120000,332000,93312,93,312
121000,333000,94313,94,313
122000,333000,95313,95,313
122000,332000,95312,95,312
121000,332000,94312,94,312
121000,331000,94311,94,311
120000,331000,93311,93,311
120000,330000,93310,93,310
120000,329000,93309,93,309
121000,329000,94309,94,309
122000,329000,95309,95,309
123000,329000,96309,96,309
123000,328000,96308,96,308
124000,328000,97308,97,308
124000,327000,97307,97,307
123000,327000,96307,96,307
125000,327000,98307,98,307
125000,326000,98306,98,306
125000,325000,98305,98,305
125000,324000,98304,98,304
125000,323000,98303,98,303
125000,322000,98302,98,302
125000,321000,98301,98,301
125000,320000,98300,98,300
125000,319000,98299,98,299
126000,324000,99304,99,304
126000,325000,99305,99,305
126000,326000,99306,99,306
126000,327000,99307,99,307
126000,328000,99308,99,308
127000,328000,100308,100,308
127000,329000,100309,100,309
126000,329000,99309,99,309
128000,329000,101309,101,309
128000,330000,101310,101,310
128000,331000,101311,101,311
128000,332000,101312,101,312
129000,332000,102312,102,312
129000,333000,102313,102,313
129000,334000,102314,102,314
130000,334000,103314,103,314
130000,335000,103315,103,315
130000,336000,103316,103,316
131000,336000,104316,104,316
131000,337000,104317,104,317
130000,337000,103317,103,317
131000,338000,104318,104,318
132000,338000,105318,105,318
133000,338000,106318,106,318
133000,339000,106319,106,319
134000,339000,107319,107,319
134000,338000,107318,107,318
135000,338000,108318,108,318
135000,339000,108319,108,319
136000,338000,109318,109,318
137000,338000,110318,110,318
138000,338000,111318,111,318
139000,338000,112318,112,318
140000,338000,113318,113,318
140000,337000,113317,113,317
141000,337000,114317,114,317
141000,336000,114316,114,316
142000,336000,115316,115,316
143000,336000,116316,116,316
143000,335000,116315,116,315
144000,335000,117315,117,315
144000,334000,117314,117,314
145000,334000,118314,118,314
146000,334000,119314,119,314
147000,334000,120314,120,314
148000,334000,121314,121,314
148000,335000,121315,121,315
149000,336000,122316,122,316
150000,337000,123317,123,317
150000,336000,123316,123,316
151000,336000,124316,124,316
150000,335000,123315,123,315
151000,335000,124315,124,315
152000,335000,125315,125,315
153000,335000,126315,126,315
154000,335000,127315,127,315
154000,336000,127316,127,316
155000,336000,128316,128,316
156000,336000,129316,129,316
157000,336000,130316,130,316
157000,335000,130315,130,315
158000,334000,131314,131,314
158000,333000,131313,131,313
157000,333000,130313,130,313
159000,333000,132313,132,313
158000,332000,131312,131,312
159000,332000,132312,132,312
160000,331000,133311,133,311
160000,330000,133310,133,310
161000,330000,134310,134,310
161000,329000,134309,134,309
162000,329000,135309,135,309
162000,330000,135310,135,310
163000,329000,136309,136,309
164000,330000,137310,137,310
165000,329000,138309,138,309
166000,329000,139309,139,309
166000,330000,139310,139,310
167000,330000,140310,140,310
165000,330000,138310,138,310
165000,331000,138311,138,311
164000,331000,137311,137,311
163000,331000,136311,136,311
162000,331000,135311,135,311
162000,332000,135312,135,312
162000,333000,135313,135,313
161000,333000,134313,134,313
161000,334000,134314,134,314
160000,334000,133314,133,314
159000,334000,132314,132,314
159000,335000,132315,132,315
160000,335000,133315,133,315
160000,336000,133316,133,316
160000,337000,133317,133,317
161000,337000,134317,134,317
161000,336000,134316,134,316
162000,336000,135316,135,316
163000,336000,136316,136,316
164000,337000,137317,137,317
165000,337000,138317,138,317
165000,336000,138316,138,316
166000,336000,139316,139,316
166000,337000,139317,139,317
167000,337000,140317,140,317
168000,337000,141317,141,317
168000,336000,141316,141,316
169000,336000,142316,142,316
169000,337000,142317,142,317
168000,338000,141318,141,318
167000,338000,140318,140,318
166000,339000,139319,139,319
165000,339000,138319,138,319
164000,339000,137319,137,319
163000,339000,136319,136,319
162000,339000,135319,135,319
162000,340000,135320,135,320
162000,341000,135321,135,321
162000,342000,135322,135,322
162000,343000,135323,135,323
163000,343000,136323,136,323
163000,342000,136322,136,322
163000,341000,136321,136,321
164000,341000,137321,137,321
165000,341000,138321,138,321
165000,340000,138320,138,320
166000,340000,139320,139,320
167000,340000,140320,140,320
167000,341000,140321,140,321
167000,342000,140322,140,322
166000,342000,139322,139,322
165000,342000,138322,138,322
164000,342000,137322,137,322
165000,343000,138323,138,323
164000,343000,137323,137,323
162000,344000,135324,135,324
161000,343000,134323,134,323
161000,344000,134324,134,324
160000,343000,133323,133,323
159000,343000,132323,132,323
158000,343000,131323,131,323
158000,342000,131322,131,322
158000,341000,131321,131,321
157000,341000,130321,130,321
157000,342000,130322,130,322
157000,343000,130323,130,323
157000,344000,130324,130,324
156000,344000,129324,129,324
155000,344000,128324,128,324
156000,345000,129325,129,325
155000,345000,128325,128,325
156000,346000,129326,129,326
157000,346000,130326,130,326
158000,346000,131326,131,326
158000,347000,131327,131,327
159000,347000,132327,132,327
159000,346000,132326,132,326
160000,348000,133328,133,328
161000,348000,134328,134,328
162000,348000,135328,135,328
162000,349000,135329,135,329
163000,349000,136329,136,329
163000,350000,136330,136,330
162000,350000,135330,135,330
163000,351000,136331,136,331
164000,350000,137330,137,330
164000,351000,137331,137,331
165000,351000,138331,138,331
165000,352000,138332,138,332
166000,352000,139332,139,332
166000,353000,139333,139,333
167000,353000,140333,140,333
167000,352000,140332,140,332
166000,351000,139331,139,331
164000,349000,137329,137,329
165000,350000,138330,138,330
166000,350000,139330,139,330
167000,351000,140331,140,331
168000,352000,141332,141,332
168000,353000,141333,141,333
169000,353000,142333,142,333
169000,354000,142334,142,334
169000,355000,142335,142,335
169000,356000,142336,142,336
168000,356000,141336,141,336
169000,357000,142337,142,337
170000,357000,143337,143,337
170000,358000,143338,143,338
171000,358000,144338,144,338
171000,357000,144337,144,337
170000,356000,143336,143,336
171000,356000,144336,144,336
172000,356000,145336,145,336
173000,356000,146336,146,336
174000,357000,147337,147,337
175000,357000,148337,148,337
176000,357000,149337,149,337
177000,357000,150337,150,337
177000,358000,150338,150,338
178000,358000,151338,151,338
178000,357000,151337,151,337
179000,358000,152338,152,338
180000,358000,153338,153,338
181000,358000,154338,154,338
182000,359000,155339,155,339
182000,360000,155340,155,340
183000,360000,156340,156,340
183000,361000,156341,156,341
184000,361000,157341,157,341
185000,361000,158341,158,341
186000,361000,159341,159,341
187000,361000,160341,160,341
188000,361000,161341,161,341
188000,360000,161340,161,340
189000,360000,162340,162,340
190000,360000,163340,163,340
191000,360000,164340,164,340
192000,360000,165340,165,340
193000,360000,166340,166,340
193000,359000,166339,166,339
194000,359000,167339,167,339
190000,361000,163341,163,341
189000,361000,162341,162,341
187000,362000,160342,160,342
186000,362000,159342,159,342
184000,362000,157342,157,342
183000,362000,156342,156,342
183000,363000,156343,156,343
182000,363000,155343,155,343
183000,364000,156344,156,344
184000,364000,157344,157,344
184000,365000,157345,157,345
185000,365000,158345,158,345
185000,366000,158346,158,346
186000,366000,159346,159,346
186000,367000,159347,159,347
186000,368000,159348,159,348
186000,369000,159349,159,349
187000,369000,160349,160,349
187000,370000,160350,160,350
188000,370000,161350,161,350
188000,371000,161351,161,351
189000,371000,162351,162,351
189000,372000,162352,162,352
189000,373000,162353,162,353
189000,374000,162354,162,354
189000,375000,162355,162,355
190000,375000,163355,163,355
190000,374000,163354,163,354
190000,373000,163353,163,353
190000,372000,163352,163,352
191000,372000,164352,164,352
191000,373000,164353,164,353
191000,374000,164354,164,354
192000,374000,165354,165,354
192000,373000,165353,165,353
193000,373000,166353,166,353
193000,374000,166354,166,354
192000,375000,165355,165,355
191000,375000,164355,164,355
192000,376000,165356,165,356
191000,376000,164356,164,356
192000,377000,165357,165,357
192000,378000,165358,165,358
191000,377000,164357,164,357
190000,376000,163356,163,356
189000,376000,162356,162,356
189000,377000,162357,162,357
190000,377000,163357,163,357
188000,376000,161356,161,356
187000,376000,160356,160,356
187000,375000,160355,160,355
186000,375000,159355,159,355
185000,375000,158355,158,355
185000,374000,158354,158,354
184000,374000,157354,157,354
183000,373000,156353,156,353
182000,372000,155352,155,352
181000,372000,154352,154,352
181000,373000,154353,154,353
180000,373000,153353,153,353
181000,374000,154354,154,354
181000,375000,154355,154,355
182000,375000,155355,155,355
182000,376000,155356,155,356
182000,377000,155357,155,357
181000,377000,154357,154,357
180000,376000,153356,153,356
179000,376000,152356,152,356
179000,375000,152355,152,355
178000,375000,151355,151,355
177000,374000,150354,150,354
177000,373000,150353,150,353
176000,373000,149353,149,353
176000,372000,149352,149,352
175000,372000,148352,148,352
175000,371000,148351,148,351
174000,371000,147351,147,351
173000,371000,146351,146,351
172000,370000,145350,145,350
171000,370000,144350,144,350
172000,369000,145349,145,349
171000,369000,144349,144,349
170000,368000,143348,143,348
170000,369000,143349,143,349
171000,371000,144351,144,351
172000,371000,145351,145,351
174000,372000,147352,147,352
175000,373000,148353,148,353
175000,374000,148354,148,354
175000,375000,148355,148,355
175000,376000,148356,148,356
174000,376000,147356,147,356
174000,375000,147355,147,355
173000,375000,146355,146,355
173000,374000,146354,146,354
172000,374000,145354,145,354
172000,373000,145353,145,353
171000,373000,144353,144,353
171000,374000,144354,144,354
172000,375000,145355,145,355
172000,376000,145356,145,356
172000,377000,145357,145,357
171000,376000,144356,144,356
171000,375000,144355,144,355
170000,374000,143354,143,354
170000,373000,143353,143,353
170000,372000,143352,143,352
169000,372000,142352,142,352
168000,372000,141352,141,352
168000,373000,141353,141,353
169000,373000,142353,142,353
169000,374000,142354,142,354
168000,374000,141354,141,354
169000,375000,142355,142,355
169000,376000,142356,142,356
168000,376000,141356,141,356
168000,375000,141355,141,355
167000,375000,140355,140,355
166000,375000,139355,139,355
166000,374000,139354,139,354
165000,374000,138354,138,354
164000,374000,137354,137,354
163000,374000,136354,136,354
163000,373000,136353,136,353
162000,373000,135353,135,353
162000,374000,135354,135,354
161000,374000,134354,134,354
160000,374000,133354,133,354
161000,375000,134355,134,355
160000,375000,133355,133,355
159000,375000,132355,132,355
159000,376000,132356,132,356
159000,377000,132357,132,357
158000,377000,131357,131,357
158000,376000,131356,131,356
159000,374000,132354,132,354
158000,374000,131354,131,354
157000,374000,130354,130,354
156000,374000,129354,129,354
156000,375000,129355,129,355
155000,375000,128355,128,355
156000,376000,129356,129,356
155000,376000,128356,128,356
155000,377000,128357,128,357
154000,377000,127357,127,357
153000,377000,126357,126,357
153000,378000,126358,126,358
152000,378000,125358,125,358
151000,378000,124358,124,358
150000,378000,123358,123,358
150000,379000,123359,123,359
149000,379000,122359,122,359
148000,379000,121359,121,359
148000,380000,121360,121,360
149000,380000,122360,122,360
149000,381000,122361,122,361
149000,382000,122362,122,362
148000,382000,121362,121,362
148000,383000,121363,121,363
148000,384000,121364,121,364
149000,384000,122364,122,364
149000,383000,122363,122,363
150000,384000,123364,123,364
151000,384000,124364,124,364
152000,384000,125364,125,364
152000,385000,125365,125,365
151000,385000,124365,124,365
152000,386000,125366,125,366
151000,386000,124366,124,366
152000,387000,125367,125,367
152000,388000,125368,125,368
153000,388000,126368,126,368
154000,388000,127368,127,368
154000,389000,127369,127,369
155000,389000,128369,128,369
155000,390000,128370,128,370
156000,390000,129370,129,370
157000,390000,130370,130,370
157000,391000,130371,130,371
158000,391000,131371,131,371
159000,391000,132371,132,371
160000,391000,133371,133,371
160000,392000,133372,133,372
161000,392000,134372,134,372
162000,392000,135372,135,372
163000,392000,136372,136,372
163000,391000,136371,136,371
164000,391000,137371,137,371
165000,391000,138371,138,371
165000,390000,138370,138,370
166000,391000,139371,139,371
167000,391000,140371,140,371
167000,390000,140370,140,370
166000,390000,139370,139,370
168000,390000,141370,141,370
169000,390000,142370,142,370
170000,389000,143369,143,369
171000,389000,144369,144,369
172000,389000,145369,145,369
172000,390000,145370,145,370
171000,390000,144370,144,370
170000,390000,143370,143,370
169000,391000,142371,142,371
168000,391000,141371,141,371
166000,392000,139372,139,372
165000,392000,138372,138,372
164000,393000,137373,137,373
165000,393000,138373,138,373
166000,393000,139373,139,373
167000,392000,140372,140,372
167000,393000,140373,140,373
168000,393000,141373,141,373
169000,393000,142373,142,373
169000,392000,142372,142,372
170000,392000,143372,143,372
170000,391000,143371,143,371
171000,391000,144371,144,371
172000,391000,145371,145,371
173000,391000,146371,146,371
172000,392000,145372,145,372
171000,392000,144372,144,372
171000,393000,144373,144,373
170000,393000,143373,143,373
171000,394000,144374,144,374
170000,394000,143374,143,374
169000,394000,142374,142,374
168000,394000,141374,141,374
168000,395000,141375,141,375
167000,395000,140375,140,375
167000,396000,140376,140,376
166000,396000,139376,139,376
166000,397000,139377,139,377
165000,397000,138377,138,377
164000,397000,137377,137,377
163000,397000,136377,136,377
164000,398000,137378,137,378
165000,398000,138378,138,378
166000,398000,139378,139,378
167000,398000,140378,140,378
167000,399000,140379,140,379
168000,399000,141379,141,379
168000,4e+05,141380,141,380
169000,4e+05,142380,142,380
169000,399000,142379,142,379
170000,399000,143379,143,379
171000,399000,144379,144,379
172000,399000,145379,145,379
172000,4e+05,145380,145,380
173000,4e+05,146380,146,380
173000,399000,146379,146,379
174000,4e+05,147380,147,380
174000,399000,147379,147,379
175000,399000,148379,148,379
176000,399000,149379,149,379
177000,399000,150379,150,379
176000,398000,149378,149,378
175000,398000,148378,148,378
177000,398000,150378,150,378
178000,398000,151378,151,378
178000,399000,151379,151,379
179000,399000,152379,152,379
180000,399000,153379,153,379
180000,4e+05,153380,153,380
181000,4e+05,154380,154,380
182000,4e+05,155380,155,380
182000,401000,155381,155,381
183000,402000,156382,156,382
184000,403000,157383,157,383
184000,404000,157384,157,384
183000,403000,156383,156,383
182000,402000,155382,155,382
177000,4e+05,150380,150,380
176000,4e+05,149380,149,380
175000,4e+05,148380,148,380
175000,401000,148381,148,381
175000,402000,148382,148,382
175000,403000,148383,148,383
176000,403000,149383,149,383
177000,403000,150383,150,383
178000,403000,151383,151,383
179000,403000,152383,152,383
179000,402000,152382,152,382
179000,404000,152384,152,384
180000,404000,153384,153,384
178000,404000,151384,151,384
178000,405000,151385,151,385
178000,406000,151386,151,386
177000,406000,150386,150,386
176000,405000,149385,149,385
176000,406000,149386,149,386
175000,406000,148386,148,386
175000,405000,148385,148,385
176000,404000,149384,149,384
175000,404000,148384,148,384
174000,405000,147385,147,385
173000,405000,146385,146,385
173000,406000,146386,146,386
172000,406000,145386,145,386
171000,406000,144386,144,386
171000,407000,144387,144,387
170000,407000,143387,143,387
170000,408000,143388,143,388
171000,408000,144388,144,388
171000,409000,144389,144,389
170000,410000,143390,143,390
171000,410000,144390,144,390
172000,410000,145390,145,390
172000,411000,145391,145,391
172000,409000,145389,145,389
173000,409000,146389,146,389
173000,410000,146390,146,390
174000,410000,147390,147,390
175000,410000,148390,148,390
176000,410000,149390,149,390
176000,411000,149391,149,391
175000,411000,148391,148,391
175000,412000,148392,148,392
174000,412000,147392,147,392
173000,412000,146392,146,392
173000,413000,146393,146,393
172000,414000,145394,145,394
171000,414000,144394,144,394
171000,415000,144395,144,395
172000,415000,145395,145,395
171000,416000,144396,144,396
171000,417000,144397,144,397
172000,417000,145397,145,397
172000,418000,145398,145,398
173000,417000,146397,146,397
173000,418000,146398,146,398
174000,417000,147397,147,397
174000,418000,147398,147,398
174000,419000,147399,147,399
175000,419000,148399,148,399
174000,420000,147400,147,400
